bookId_RowNum,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
pg13278-380,0.0140,0.1290,0.3383,0.0744,0.0214,0.0262,0.0331,0.0662,0.0442,0.0003,0.0012,0.0010,0.0043,0.1018,-0.0115,0.0164,0.2749,0.2568,0.4683,0.7392,-0.0830,-0.0641,-1.0000
pg1314-381,0.0295,0.2510,0.1560,0.1059,0.0264,0.0205,0.0227,0.0587,0.0585,0.0001,0.0015,0.0053,0.0099,0.0883,-0.1249,0.0344,0.3505,0.2225,0.4270,0.7546,-0.0607,-0.6164,-1.0000
pg36159-382,0.0263,0.1025,0.2830,0.0828,0.0220,0.0228,0.0380,0.0521,0.0482,0.0001,0.0147,0.0045,0.0062,0.1095,-0.0871,0.0268,0.3757,0.1758,0.4486,0.8094,-0.0065,-0.9755,-1.0000
pg50440-383,0.0267,0.2553,0.2069,0.0991,0.0255,0.0224,0.0393,0.0688,0.0457,0.0006,0.0063,0.0125,0.0151,0.1275,-0.0825,0.0251,0.3040,0.2239,0.4721,0.8284,-0.0426,-0.7520,-1.0000
pg29865-384,0.0192,0.1313,0.3213,0.0728,0.0245,0.0246,0.0301,0.0474,0.0395,0.0006,0.0036,0.0191,0.0102,0.1009,-0.0297,0.0181,0.2088,0.2332,0.5581,0.7210,0.0137,-0.3909,-1.0000
pg29868-385,0.0156,0.2868,0.2071,0.1102,0.0223,0.0216,0.0322,0.0621,0.0618,0.0011,0.0058,0.0098,0.0070,0.1110,-0.1150,0.0207,0.3350,0.1857,0.4793,0.8046,-0.0394,0.2943,-1.0000
pg2701HermanMobyDick-386,0.0099,0.3117,0.0254,0.0496,0.0196,0.0280,0.0366,0.0758,0.0278,0.0008,0.0165,0.0067,0.0081,0.1364,0.0890,0.0061,0.2229,0.1637,0.6135,0.6280,0.2698,0.7532,-1.0000
pg30836-387,0.0207,0.2642,0.0698,0.0853,0.0194,0.0305,0.0232,0.0542,0.0599,0.0005,0.0015,0.0111,0.0037,0.0905,-0.1001,0.0259,0.3020,0.2165,0.4815,0.7827,-0.0299,-0.4499,-1.0000
pg19818-388,0.0111,0.2459,0.1478,0.1002,0.0232,0.0277,0.0345,0.0590,0.0457,0.0004,0.0023,0.0059,0.0047,0.1022,-0.0135,0.0154,0.1611,0.2391,0.5998,0.8046,0.1168,0.1527,-1.0000
pg31927-389,0.0114,0.1402,0.0739,0.0686,0.0292,0.0289,0.0391,0.0422,0.0455,0.0005,0.0011,0.0030,0.0008,0.0857,0.0017,0.0067,0.1934,0.2035,0.6032,0.6341,-0.0873,1.6088,-1.0000
pg30838-390,0.0232,0.3476,0.1085,0.0780,0.0185,0.0269,0.0311,0.0534,0.0480,0.0014,0.0105,0.0046,0.0053,0.1009,-0.0541,0.0285,0.2610,0.2258,0.5133,0.7665,-0.0596,-0.6805,-1.0000
pg29860-391,0.0223,0.3596,0.1067,0.0670,0.0163,0.0286,0.0340,0.0634,0.0503,0.0019,0.0030,0.0042,0.0088,0.1065,-0.0759,0.0003,0.3994,0.1378,0.4628,0.6695,-0.0193,0.5818,-1.0000
pg2684Galsw4-392,0.0199,0.4458,0.1379,0.0728,0.0286,0.0273,0.0340,0.0578,0.0408,0.0056,0.0089,0.0093,0.0168,0.1157,-0.0733,0.0152,0.2989,0.1805,0.5206,0.7824,0.0233,-0.1521,-1.0000
pg29862-393,0.0239,0.1229,0.3270,0.0757,0.0324,0.0246,0.0340,0.0694,0.0392,0.0007,0.0064,0.0051,0.0106,0.1156,-0.0375,0.0165,0.2190,0.2724,0.5087,0.7626,-0.0766,-0.5794,-1.0000
pg7085-394,0.0117,0.3779,0.1720,0.0553,0.0347,0.0244,0.0350,0.0808,0.0335,0.0009,0.0100,0.0039,0.0027,0.1306,0.0810,0.0124,0.0977,0.2045,0.6978,0.5869,-0.0905,0.4491,-1.0000
pg16554-395,0.0185,0.3331,0.0812,0.0692,0.0158,0.0260,0.0424,0.0653,0.0541,0.0004,0.0019,0.0076,0.0127,0.1177,-0.1092,0.0159,0.3048,0.2388,0.4564,0.7974,0.0636,-0.2151,-1.0000
pg35294-396,0.0164,0.2129,0.1098,0.0972,0.0393,0.0229,0.0449,0.0673,0.0241,0.0040,0.0145,0.0029,0.0091,0.1336,0.1268,0.0132,0.1735,0.1351,0.6913,0.6352,-0.0724,-0.2633,-1.0000
pg17402-397,0.0242,0.3046,0.1956,0.0655,0.0256,0.0228,0.0337,0.0489,0.0601,0.0008,0.0064,0.0012,0.0098,0.0910,-0.1234,0.0169,0.3017,0.2145,0.4838,0.7419,-0.0586,-0.1079,1.0000
pg12196-398,0.0177,0.2393,0.0796,0.0859,0.0166,0.0275,0.0306,0.0589,0.0405,0.0003,0.0034,0.0077,0.0121,0.1010,-0.0468,0.0153,0.3392,0.1863,0.4745,0.8250,-0.0352,0.2168,-1.0000
pg35296-399,0.0182,0.2664,0.0759,0.0919,0.0258,0.0234,0.0321,0.0705,0.0350,0.0008,0.0097,0.0083,0.0043,0.1214,0.0322,0.0201,0.2030,0.1764,0.6207,0.7113,0.0859,0.4633,-1.0000
pg16798-400,0.0229,0.2727,0.1539,0.0905,0.0259,0.0271,0.0300,0.0567,0.0477,0.0024,0.0120,0.0052,0.0058,0.1062,-0.0655,0.0222,0.2439,0.1824,0.5737,0.7601,-0.0001,-0.6276,-1.0000
pg41963-401,0.0194,0.2952,0.0728,0.0616,0.0175,0.0272,0.0411,0.0654,0.0498,0.0007,0.0034,0.0077,0.0057,0.1183,-0.0668,0.0172,0.3276,0.1425,0.5299,0.7127,-0.0171,0.4295,-1.0000
pg35297-402,0.0192,0.2621,0.0612,0.0947,0.0231,0.0239,0.0329,0.0677,0.0355,0.0006,0.0093,0.0083,0.0047,0.1188,0.0174,0.0219,0.2452,0.2121,0.5427,0.7323,0.0264,0.3757,-1.0000
pg16799-403,0.0168,0.0968,0.3127,0.0743,0.0209,0.0249,0.0413,0.0732,0.0509,0.0004,0.0058,0.0026,0.0036,0.1232,-0.0532,0.0135,0.2361,0.1807,0.5832,0.7330,-0.0118,-0.0553,-1.0000
pg158JaneAustenEmma-404,0.0120,0.1814,0.2349,0.0831,0.0249,0.0229,0.0364,0.0626,0.0362,0.0009,0.0123,0.0162,0.0081,0.1283,0.0243,0.0109,0.2481,0.1662,0.5857,0.6704,-0.0320,-0.5691,-1.0000
pg39417-405,0.0252,0.3285,0.1682,0.0787,0.0239,0.0240,0.0354,0.0582,0.0532,0.0003,0.0026,0.0046,0.0044,0.1012,-0.0742,0.0215,0.2447,0.2022,0.5531,0.7286,0.2241,-0.0799,-1.0000
pg35057-406,0.0101,0.3872,0.1725,0.0571,0.0282,0.0253,0.0291,0.0824,0.0226,0.0015,0.0101,0.0052,0.0033,0.1282,0.2513,0.0087,0.0599,0.1934,0.7467,0.4672,-0.0905,0.2623,-1.0000
pg37476-407,0.0174,0.3207,0.2468,0.0865,0.0305,0.0218,0.0389,0.0847,0.0269,0.0040,0.0025,0.0034,0.0040,0.1335,0.1509,0.0162,0.1811,0.1722,0.6467,0.6583,-0.0798,-0.3474,-1.0000
pg35058-408,0.0096,0.4039,0.2020,0.0429,0.0280,0.0287,0.0300,0.0885,0.0208,0.0016,0.0104,0.0053,0.0028,0.1358,0.3329,0.0047,0.0549,0.1264,0.8187,0.4092,-0.1075,0.3716,-1.0000
pg37479-409,0.0159,0.0614,0.1956,0.0944,0.0232,0.0252,0.0349,0.0564,0.0386,0.0008,0.0068,0.0106,0.0070,0.1095,0.0075,0.0128,0.2559,0.1418,0.6023,0.7225,-0.0543,0.2926,-1.0000
pg17642-410,0.0152,0.2729,0.0771,0.0764,0.0300,0.0293,0.0262,0.0642,0.0494,0.0013,0.0067,0.0072,0.0049,0.1055,-0.0567,0.0122,0.2429,0.1753,0.5818,0.7272,0.0679,0.2839,-1.0000
pg38325-411,0.0164,0.2980,0.2386,0.0844,0.0294,0.0267,0.0321,0.0546,0.0417,0.0040,0.0072,0.0111,0.0126,0.1091,-0.0596,0.0191,0.3153,0.2680,0.4167,0.7505,-0.0267,-0.3944,1.0000
pg33019-412,0.0112,0.1994,0.0815,0.0824,0.0255,0.0273,0.0349,0.0679,0.0385,0.0003,0.0004,0.0030,0.0015,0.1065,0.0361,0.0129,0.2413,0.1157,0.6431,0.6562,-0.1106,-0.6214,-1.0000
pg23215-413,0.0230,0.2512,0.0854,0.1040,0.0182,0.0234,0.0338,0.0578,0.0547,0.0009,0.0033,0.0030,0.0068,0.0989,-0.0809,0.0279,0.3004,0.1909,0.5087,0.8310,-0.0394,-0.5130,-1.0000
pg16919-414,0.0568,0.2748,0.1050,0.0805,0.0216,0.0268,0.0280,0.0437,0.0598,0.0040,0.0002,0.0014,0.0116,0.0772,-0.1252,0.0330,0.4248,0.1387,0.4365,0.7757,-0.0979,-0.5980,-1.0000
pg31083-415,0.0109,0.2928,0.0325,0.0669,0.0182,0.0287,0.0426,0.0584,0.0442,0.0007,0.0066,0.0042,0.0007,0.1126,0.0109,0.0057,0.1739,0.0870,0.7391,0.6845,-0.1170,1.5210,-1.0000
pg34598-416,0.0143,0.2683,0.1532,0.0645,0.0267,0.0279,0.0340,0.0633,0.0308,0.0015,0.0078,0.0000,0.0085,0.1066,0.0447,0.0128,0.2396,0.2319,0.5285,0.6620,0.1423,0.0073,-1.0000
pg37866-417,0.0182,0.2072,0.2378,0.0856,0.0268,0.0252,0.0386,0.0635,0.0426,0.0002,0.0061,0.0123,0.0070,0.1208,-0.0197,0.0188,0.1234,0.2859,0.5907,0.7368,-0.0246,0.2047,-1.0000
pg35203-418,0.0242,0.1850,0.1530,0.0674,0.0232,0.0232,0.0325,0.0604,0.0482,0.0005,0.0041,0.0031,0.0060,0.1007,-0.0576,0.0246,0.2421,0.2775,0.4804,0.7522,0.0094,-0.0493,-1.0000
pg34599-419,0.0145,0.3418,0.0956,0.0701,0.0254,0.0254,0.0339,0.0692,0.0263,0.0016,0.0100,0.0000,0.0061,0.1147,0.1138,0.0137,0.2026,0.2583,0.5391,0.6386,-0.0235,-0.0965,-1.0000
pg38715-420,0.0160,0.2766,0.2297,0.0734,0.0232,0.0215,0.0193,0.0627,0.0403,0.0010,0.0053,0.0020,0.0024,0.0903,-0.0054,0.0159,0.0763,0.1165,0.8073,0.5916,-0.1149,0.3676,-1.0000
pg35205-421,0.0276,0.2141,0.1926,0.0984,0.0317,0.0194,0.0236,0.0510,0.0499,0.0006,0.0026,0.0063,0.0090,0.0840,-0.0908,0.0252,0.3570,0.1570,0.4860,0.7252,-0.0735,-0.1602,-1.0000
pg35441-422,0.0056,0.2222,0.0369,0.0756,0.0205,0.0269,0.0413,0.0833,0.0234,0.0006,0.0122,0.0078,0.0049,0.1452,0.2083,0.0073,0.1162,0.1667,0.7172,0.5810,-0.0001,1.2706,-1.0000
pg35442-423,0.0087,0.1656,0.0713,0.0745,0.0236,0.0273,0.0405,0.0782,0.0255,0.0006,0.0101,0.0085,0.0046,0.1377,0.1668,0.0090,0.1204,0.1565,0.7231,0.5952,0.1359,1.3375,-1.0000
pg7757-424,0.0070,0.1173,0.0964,0.0669,0.0345,0.0239,0.0400,0.0652,0.0290,0.0030,0.0124,0.0094,0.0035,0.1300,0.1307,0.0040,0.2857,0.1429,0.5714,0.5326,-0.1011,1.1331,-1.0000
pg35443-425,0.0200,0.1752,0.0805,0.0791,0.0266,0.0271,0.0298,0.0572,0.0353,0.0018,0.0127,0.0106,0.0045,0.1121,0.0486,0.0106,0.1834,0.1604,0.6563,0.6583,-0.0352,-0.3995,-1.0000
pg7758-426,0.0064,0.1933,0.0897,0.0858,0.0350,0.0257,0.0397,0.0574,0.0317,0.0037,0.0127,0.0151,0.0099,0.1287,0.0271,0.0045,0.1304,0.2174,0.6522,0.6664,-0.1149,0.4764,-1.0000
pg7759-427,0.0070,0.2039,0.1432,0.0677,0.0373,0.0242,0.0366,0.0596,0.0283,0.0051,0.0106,0.0126,0.0119,0.1245,0.0267,0.0053,0.4706,0.1765,0.3529,0.6776,-0.1160,0.1252,-1.0000
pg36758-428,0.0214,0.2254,0.1633,0.0967,0.0290,0.0254,0.0381,0.0597,0.0382,0.0016,0.0058,0.0043,0.0047,0.1096,0.0019,0.0179,0.3305,0.1630,0.5065,0.7377,-0.0713,-0.4119,-1.0000
pg35428-429,0.0173,0.2856,0.1990,0.0654,0.0279,0.0255,0.0362,0.0678,0.0394,0.0005,0.0057,0.0069,0.0087,0.1171,-0.0244,0.0158,0.1632,0.2262,0.6105,0.6772,-0.0320,0.3741,-1.0000
pg35429-430,0.0147,0.2025,0.2370,0.0682,0.0280,0.0265,0.0364,0.0653,0.0387,0.0003,0.0053,0.0051,0.0088,0.1124,-0.0071,0.0151,0.2006,0.1843,0.6151,0.6662,-0.0235,0.3579,-1.0000
pg48989-431,0.0133,0.2164,0.0601,0.1114,0.0275,0.0329,0.0379,0.0581,0.0361,0.0005,0.0161,0.0078,0.0024,0.1204,0.0611,0.0127,0.1574,0.2535,0.5891,0.7432,-0.1213,-0.9697,-1.0000
pg23223-432,0.0209,0.5284,0.0000,0.0647,0.0231,0.0315,0.0336,0.0590,0.0323,0.0016,0.0084,0.0109,0.0046,0.1136,0.1013,0.0169,0.3333,0.1111,0.5556,0.6851,-0.1192,-0.9865,-1.0000
pg46566-433,0.0279,0.3644,0.0773,0.0825,0.0226,0.0274,0.0310,0.0576,0.0450,0.0004,0.0021,0.0024,0.0036,0.0935,-0.0225,0.0196,0.2072,0.1753,0.6175,0.6865,-0.0745,-0.5862,-1.0000
pg23222-434,0.0126,0.2933,0.1548,0.0600,0.0186,0.0310,0.0226,0.0681,0.0490,0.0018,0.0082,0.0029,0.0084,0.1034,-0.0658,0.0131,0.1351,0.2703,0.5946,0.7332,-0.1085,-0.5130,-1.0000
pg766DickensDavidCopfld-435,0.0162,0.1593,0.1265,0.0888,0.0296,0.0290,0.0358,0.0826,0.0333,0.0010,0.0080,0.0055,0.0086,0.1330,0.0292,0.0005,0.3120,0.1652,0.5229,0.7151,0.1040,-0.0639,-1.0000
pg6410-436,0.0264,0.2568,0.1664,0.0799,0.0275,0.0219,0.0179,0.0460,0.0576,0.0034,0.0123,0.0095,0.0115,0.0890,-0.1139,0.0218,0.2938,0.2585,0.4478,0.7474,-0.0001,0.1669,-1.0000
pg33490-437,0.0299,0.2298,0.3394,0.0720,0.0303,0.0251,0.0304,0.0533,0.0471,0.0002,0.0086,0.0135,0.0128,0.1060,-0.0882,0.0205,0.2942,0.2766,0.4292,0.6815,-0.0565,-0.2749,-1.0000
pg9927-438,0.0195,0.3759,0.0712,0.0679,0.0261,0.0221,0.0326,0.0605,0.0417,0.0014,0.0069,0.0084,0.0058,0.1098,-0.0341,0.0197,0.2171,0.1458,0.6371,0.6626,-0.0363,0.9638,-1.0000
pg34587-439,0.0223,0.2421,0.1518,0.0895,0.0238,0.0240,0.0289,0.0593,0.0524,0.0029,0.0076,0.0061,0.0076,0.1048,-0.0943,0.0249,0.3093,0.2168,0.4739,0.7737,-0.0713,-0.6810,-1.0000
pg11005-440,0.0285,0.3631,0.1803,0.0891,0.0200,0.0236,0.0260,0.0478,0.0857,0.0006,0.0019,0.0042,0.0055,0.0805,-0.1738,0.0348,0.3922,0.2909,0.3168,0.8044,0.0243,-0.2794,1.0000
pg35436-441,0.0185,0.2913,0.2514,0.0726,0.0278,0.0223,0.0290,0.0660,0.0433,0.0005,0.0075,0.0068,0.0038,0.1098,-0.0146,0.0188,0.3323,0.2056,0.4622,0.6451,-0.0023,0.7064,1.0000
pg11004-442,0.0275,0.3202,0.1948,0.0814,0.0188,0.0240,0.0263,0.0524,0.0794,0.0005,0.0025,0.0034,0.0044,0.0851,-0.1595,0.0321,0.3424,0.2498,0.4078,0.8163,0.1295,-0.0890,1.0000
pg38702-443,0.0275,0.2854,0.1996,0.0814,0.0234,0.0263,0.0307,0.0521,0.0531,0.0006,0.0010,0.0148,0.0066,0.0992,-0.0937,0.0258,0.2544,0.2111,0.5345,0.7191,-0.0299,0.2971,-1.0000
pg35430-444,0.0142,0.2946,0.2086,0.0762,0.0289,0.0268,0.0347,0.0585,0.0411,0.0004,0.0047,0.0065,0.0096,0.1048,-0.0356,0.0144,0.2404,0.1517,0.6079,0.6868,-0.0480,0.0901,-1.0000
pg9926-445,0.0161,0.1758,0.3048,0.0788,0.0230,0.0254,0.0409,0.0774,0.0281,0.0005,0.0093,0.0037,0.0072,0.1318,0.0921,0.0174,0.2330,0.2225,0.5445,0.6822,0.0020,-0.2258,-1.0000
pg33498-446,0.0204,0.3257,0.0659,0.0697,0.0186,0.0224,0.0277,0.0567,0.0491,0.0018,0.0073,0.0138,0.0136,0.1073,-0.0988,0.0187,0.2943,0.2017,0.5040,0.7478,0.0774,0.9915,1.0000
pg19173-447,0.0136,0.3075,0.1631,0.0821,0.0239,0.0256,0.0349,0.0538,0.0500,0.0001,0.0063,0.0075,0.0029,0.1026,-0.0510,0.0157,0.2694,0.2013,0.5294,0.7344,-0.0809,0.1301,-1.0000
pg44375-448,0.0261,0.2772,0.0456,0.0669,0.0285,0.0263,0.0256,0.0720,0.0361,0.0025,0.0123,0.0029,0.0058,0.1154,0.0145,0.0195,0.2689,0.1873,0.5438,0.6160,-0.0373,0.3671,-1.0000
pg1190-449,0.0075,0.5025,0.0865,0.0879,0.0266,0.0286,0.0303,0.0736,0.0263,0.0016,0.0089,0.0138,0.0043,0.1281,0.1599,0.0105,0.1126,0.2866,0.6008,0.6150,-0.1277,0.5325,-1.0000
pg1193-450,0.0119,0.1765,0.1933,0.0972,0.0275,0.0277,0.0230,0.0494,0.0352,0.0025,0.0055,0.0070,0.0044,0.0874,0.0256,0.0144,0.1598,0.2165,0.6237,0.6397,-0.1149,0.6246,-1.0000
pg33482-451,0.0175,0.1432,0.1817,0.0773,0.0186,0.0250,0.0304,0.0693,0.0463,0.0016,0.0113,0.0098,0.0027,0.1224,-0.0202,0.0002,0.2950,0.1757,0.5294,0.6859,-0.0809,-0.1025,-1.0000
pg2287-452,0.0243,0.2753,0.1160,0.1008,0.0241,0.0238,0.0225,0.0584,0.0594,0.0001,0.0004,0.0049,0.0047,0.0862,-0.1095,0.0282,0.3022,0.1933,0.5045,0.7422,-0.0713,-0.8068,-1.0000
pg12304-453,0.0200,0.1682,0.0482,0.0913,0.0249,0.0250,0.0296,0.0733,0.0319,0.0013,0.0069,0.0135,0.0153,0.1245,-0.0395,0.0237,0.2947,0.1545,0.5508,0.7587,-0.0554,0.4975,-1.0000
pg35424-454,0.0159,0.1531,0.1726,0.0859,0.0293,0.0262,0.0350,0.0540,0.0376,0.0014,0.0049,0.0044,0.0047,0.0997,0.0170,0.0119,0.2770,0.1636,0.5594,0.6911,-0.0788,-0.1192,-1.0000
pg12303-455,0.0184,0.3023,0.1741,0.0844,0.0258,0.0250,0.0372,0.0732,0.0343,0.0004,0.0081,0.0038,0.0054,0.1226,0.0620,0.0177,0.1973,0.2349,0.5678,0.6978,0.0328,-0.1756,-1.0000
pg35661-456,0.0235,0.3111,0.1192,0.0956,0.0269,0.0236,0.0254,0.0545,0.0533,0.0002,0.0042,0.0046,0.0065,0.0889,-0.0901,0.0256,0.2636,0.2263,0.5101,0.7242,-0.0299,-0.3860,-1.0000
pg33004-457,0.0158,0.2789,0.1015,0.0992,0.0222,0.0264,0.0261,0.0655,0.0417,0.0004,0.0054,0.0021,0.0024,0.0995,-0.0098,0.0213,0.1619,0.2164,0.6217,0.7237,-0.0278,-0.5044,-1.0000
pg34575-458,0.0229,0.2720,0.1937,0.0749,0.0271,0.0242,0.0221,0.0493,0.0586,0.0000,0.0006,0.0000,0.0026,0.0720,-0.0949,0.0253,0.2995,0.1852,0.5153,0.6912,-0.0501,0.3221,-1.0000
pg35664-459,0.0063,0.4173,0.1633,0.0479,0.0259,0.0287,0.0425,0.0927,0.0208,0.0016,0.0094,0.0099,0.0050,0.1560,0.2611,0.0053,0.1117,0.2522,0.6361,0.5072,0.1030,0.9502,-1.0000
pg33469-460,0.0192,0.2977,0.0763,0.0663,0.0243,0.0239,0.0309,0.0781,0.0311,0.0007,0.0112,0.0078,0.0053,0.1287,0.0591,0.0216,0.2037,0.1502,0.6462,0.6315,0.0296,0.5896,-1.0000
pg37827-461,0.0279,0.2097,0.2588,0.0743,0.0239,0.0258,0.0284,0.0567,0.0478,0.0014,0.0042,0.0074,0.0099,0.0981,-0.0660,0.0274,0.2914,0.2022,0.5063,0.7425,0.1614,0.3622,-1.0000
pg26951-462,0.0165,0.3955,0.1515,0.0825,0.0242,0.0273,0.0278,0.0579,0.0450,0.0013,0.0047,0.0097,0.0080,0.1014,-0.0498,0.0157,0.2134,0.1991,0.5875,0.7029,-0.0607,-0.0969,-1.0000
pg16909-463,0.0264,0.2684,0.2813,0.0857,0.0311,0.0253,0.0362,0.0742,0.0464,0.0005,0.0028,0.0129,0.0079,0.1266,-0.0649,0.0212,0.3093,0.2489,0.4418,0.7502,0.0658,-0.0428,-1.0000
pg43037-464,0.0275,0.1873,0.2722,0.0881,0.0348,0.0226,0.0281,0.0729,0.0506,0.0015,0.0017,0.0053,0.0068,0.1095,-0.0703,0.0245,0.2603,0.2194,0.5203,0.7482,0.0371,-0.2763,-1.0000
pg24769-465,0.0206,0.2741,0.1485,0.0802,0.0226,0.0219,0.0331,0.0713,0.0496,0.0002,0.0020,0.0058,0.0063,0.1124,-0.0581,0.0301,0.2602,0.2050,0.5348,0.7746,-0.0267,-0.6526,-1.0000
pg10379-466,0.0191,0.2508,0.2015,0.0941,0.0284,0.0246,0.0391,0.0640,0.0364,0.0022,0.0099,0.0097,0.0096,0.1250,0.0030,0.0177,0.2130,0.2656,0.5214,0.7517,-0.0182,-0.4384,-1.0000
pg34567-467,0.0261,0.3190,0.0734,0.0706,0.0169,0.0226,0.0183,0.0524,0.0655,0.0001,0.0002,0.0045,0.0080,0.0755,-0.1348,0.0256,0.3035,0.1479,0.5485,0.8086,0.0116,-0.4532,-1.0000
pg23010-468,0.0115,0.3167,0.1691,0.0905,0.0274,0.0222,0.0356,0.0527,0.0434,0.0022,0.0085,0.0074,0.0042,0.1063,-0.0242,0.0113,0.2701,0.1695,0.5604,0.6792,-0.0915,0.4612,-1.0000
pg45042-469,0.0181,0.2932,0.1448,0.0709,0.0274,0.0239,0.0339,0.0750,0.0346,0.0021,0.0074,0.0085,0.0099,0.1268,0.0009,0.0177,0.2273,0.2273,0.5455,0.6565,-0.0968,0.9132,-1.0000
pg17806-470,0.0135,0.3422,0.0361,0.0527,0.0213,0.0298,0.0378,0.0657,0.0391,0.0002,0.0037,0.0047,0.0050,0.1122,-0.0089,0.0140,0.2538,0.1243,0.6219,0.7058,-0.0161,0.1089,-1.0000
pg26768-471,0.0130,0.2508,0.1468,0.0729,0.0218,0.0265,0.0445,0.0716,0.0322,0.0005,0.0058,0.0100,0.0082,0.1323,0.0346,0.0120,0.2722,0.1842,0.5436,0.6671,0.0477,0.6839,-1.0000
pg27857-472,0.0262,0.1774,0.0567,0.1002,0.0144,0.0226,0.0263,0.0575,0.0625,0.0006,0.0079,0.0103,0.0068,0.1026,-0.1197,0.0290,0.2767,0.2188,0.5045,0.7436,-0.0926,-0.3424,-1.0000
pg45047-473,0.0192,0.2959,0.0506,0.0595,0.0225,0.0283,0.0329,0.0706,0.0390,0.0008,0.0042,0.0036,0.0082,0.1121,-0.0117,0.0161,0.1746,0.1691,0.6563,0.6981,-0.0224,1.3680,-1.0000
pg16719-474,0.0164,0.2684,0.1289,0.0906,0.0232,0.0278,0.0233,0.0585,0.0503,0.0009,0.0025,0.0077,0.0073,0.0929,-0.0795,0.0186,0.1316,0.2105,0.6579,0.7218,-0.1117,0.7269,-1.0000
pg23012-475,0.0150,0.3416,0.2372,0.0932,0.0256,0.0261,0.0367,0.0570,0.0444,0.0031,0.0085,0.0052,0.0059,0.1104,-0.0329,0.0156,0.2936,0.1667,0.5397,0.7397,-0.1096,-0.1939,-1.0000
pg16720-476,0.0140,0.3633,0.1867,0.0717,0.0297,0.0268,0.0398,0.0625,0.0371,0.0003,0.0040,0.0054,0.0048,0.1120,0.0318,0.0125,0.1795,0.2199,0.6006,0.6779,-0.0097,-0.3499,-1.0000
pg12360-477,0.0235,0.2696,0.3288,0.1112,0.0300,0.0233,0.0264,0.0443,0.0634,0.0001,0.0012,0.0097,0.0106,0.0817,-0.1351,0.0218,0.3349,0.2386,0.4265,0.8082,-0.0915,-0.2440,-1.0000
pg35484-478,0.0196,0.2395,0.1482,0.0942,0.0230,0.0317,0.0352,0.0485,0.0440,0.0023,0.0003,0.0111,0.0039,0.0974,-0.0255,0.0150,0.2482,0.1789,0.5728,0.7765,-0.0650,-0.3490,-1.0000
pg15875-479,0.0281,0.1310,0.2037,0.0840,0.0248,0.0219,0.0358,0.0722,0.0498,0.0007,0.0054,0.0089,0.0123,0.1230,-0.1014,0.0250,0.3130,0.2190,0.4680,0.7754,-0.0384,-0.1651,-1.0000
pg40821-480,0.0176,0.1817,0.1023,0.0960,0.0209,0.0251,0.0356,0.0544,0.0474,0.0002,0.0018,0.0068,0.0033,0.0988,-0.0368,0.0140,0.2105,0.1964,0.5931,0.7344,-0.0777,0.0501,-1.0000
pg23009-481,0.0107,0.4901,0.1539,0.0878,0.0301,0.0279,0.0343,0.0547,0.0410,0.0029,0.0055,0.0050,0.0061,0.1024,-0.0160,0.0119,0.2500,0.1563,0.5938,0.7019,-0.1149,0.0641,-1.0000
pg6864-482,0.0312,0.3243,0.0249,0.0655,0.0167,0.0243,0.0215,0.0555,0.0596,0.0013,0.0027,0.0064,0.0062,0.0874,-0.1218,0.0342,0.4016,0.1868,0.4115,0.6946,0.0477,0.3439,-1.0000
pg51715-483,0.0111,0.3273,0.0667,0.0709,0.0226,0.0251,0.0380,0.0742,0.0317,0.0016,0.0163,0.0000,0.0037,0.1302,0.0945,0.0147,0.1774,0.2144,0.6083,0.6630,0.0328,-0.3685,-1.0000
pg16968-484,0.0293,0.3667,0.1292,0.0914,0.0220,0.0220,0.0245,0.0527,0.0619,0.0013,0.0037,0.0071,0.0191,0.0892,-0.1573,0.0359,0.3686,0.1708,0.4606,0.8312,-0.0883,-0.6655,-1.0000
pg35247-485,0.0269,0.1546,0.1777,0.1025,0.0197,0.0229,0.0293,0.0575,0.0497,0.0003,0.0061,0.0114,0.0075,0.1046,-0.0773,0.0277,0.2889,0.2828,0.4284,0.7537,-0.0596,-0.4924,-1.0000
pg8805-486,0.0233,0.3336,0.1892,0.0643,0.0212,0.0284,0.0266,0.0534,0.0475,0.0002,0.0035,0.0069,0.0054,0.0907,-0.0363,0.0177,0.2432,0.1663,0.5905,0.6713,-0.0469,0.3158,-1.0000
pg14303-487,0.0185,0.3311,0.1036,0.0759,0.0244,0.0258,0.0284,0.0587,0.0420,0.0015,0.0049,0.0088,0.0058,0.1022,-0.0246,0.0161,0.2279,0.2377,0.5345,0.6809,0.0679,0.2994,-1.0000
pg37664-488,0.0138,0.3404,0.1574,0.0782,0.0282,0.0262,0.0351,0.0477,0.0474,0.0006,0.0011,0.0082,0.0070,0.0927,-0.0534,0.0145,0.3491,0.2071,0.4439,0.7500,0.0009,0.0760,-1.0000
pg13212-489,0.0180,0.2916,0.1669,0.1042,0.0249,0.0277,0.0254,0.0508,0.0451,0.0003,0.0037,0.0132,0.0032,0.0934,-0.0199,0.0163,0.2406,0.1974,0.5620,0.7398,-0.0267,0.3692,-1.0000
pg13454-490,0.0159,0.0957,0.1748,0.0816,0.0253,0.0285,0.0316,0.0602,0.0352,0.0012,0.0044,0.0058,0.0051,0.1031,0.0353,0.0024,0.2925,0.1661,0.5413,0.7013,0.1997,-0.2248,-1.0000
