bookId-chunkNo,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50
pg32100-1,0.0166,0.0951,0.5205,0.0831,0.0168,0.0217,0.0363,0.0737,0.0593,0.0032,0.0019,0.0003,0.0045,0.1154,-0.1518,0.0166,0.1951,0,0.8049,0.6993,0.52,0.0709,-0.1646,0.033752554,0.092400566,-0.050897268,0.036009455,0.088771861,-0.043389374,0.007625314,-0.048025083,-0.07925246,-0.036995565,0.028760966,0.06249,0.097829856,0.116354205,0.066208432,0.108368632,0.185099654,0.185995805,0.067088009,0.173055407,0.1016407,0.103189392,0.059914948,0.117013569,0.220843121,0.142403402,0.077100148,0.177894719
pg21115-1,0.0159,0.0268,0.1533,0.0959,0.0235,0.0303,0.0199,0.0857,0.0402,0.0045,0.0057,0.015,0.0025,0.1308,-0.0483,0.006,0.0732,0.0488,0.878,0.6128,0.5213,0.3269,-0.2793,-0.07534443,0.128547203,-0.056106351,-0.091360052,0.195830564,0.027124193,-0.007146221,-0.088506929,-0.057233562,0.024195584,0.0238754,0.04894,0.061120293,0.136180203,0.044514339,0.090331757,0.254207414,0.078198438,0.083488584,0.251958971,0.070767463,0.140585216,0.049182623,0.13188628,0.262503735,0.107128684,0.075768318,0.162177682
pg21115-2,0.0141,0.0489,0.0959,0.081,0.0189,0.0282,0.0208,0.0812,0.0453,0.0034,0.0063,0.0098,0.002,0.1214,-0.0678,0.0063,0.0417,0.0208,0.9375,0.5832,0.5291,0.3269,-0.2793,-0.07534443,0.128547203,-0.056106351,-0.091360052,0.195830564,0.027124193,-0.007146221,-0.088506929,-0.057233562,0.024195584,0.0238754,0.04894,0.061120293,0.136180203,0.044514339,0.090331757,0.254207414,0.078198438,0.083488584,0.251958971,0.070767463,0.140585216,0.049182623,0.13188628,0.262503735,0.107128684,0.075768318,0.162177682
pg24214-1,0.0184,0.2021,0.0917,0.0697,0.0348,0.0244,0.0355,0.0695,0.0239,0.0025,0.0206,0.0066,0.0128,0.1346,0.0501,0.0035,0.0588,0,0.9412,0.6306,0.5093,0.2199,-0.2644,-0.09284529,-0.114903431,-0.072481858,-0.056833724,-0.145006873,0.138990298,0.083738092,0.014373817,0.22659593,0.01837304,-0.190463977,0.03914,0.07315406,0.137476648,0.104735978,0.071672317,0.207537211,0.093884451,0.050369402,0.261169933,0.088764835,0.127979957,0.023628781,0.059382313,0.329929934,0.095469128,0.058960682,0.215884371
pg33482-3,0.0188,0.2122,0.2215,0.0751,0.0215,0.0271,0.0236,0.0667,0.0458,0.0022,0.011,0.011,0.0015,0.1145,-0.0225,0,0.3333,0.1481,0.5185,0.6461,0.5529,0.1561,-0.2071,0.155238233,-0.099950607,0.093932313,0.032617313,0.032068673,0.130813525,-0.131122737,-0.066975163,-0.150116482,0.003494932,-0.001582869,0.04809,0.068881023,0.163650534,0.062970746,0.061050224,0.17405717,0.101628947,0.116610888,0.251150469,0.085697166,0.199911161,0.045593209,0.076950526,0.123566771,0.165771565,0.102753029,0.199756572
pg33482-2,0.0185,0.1089,0.1968,0.086,0.0187,0.0237,0.0307,0.0684,0.0485,0.0006,0.0116,0.01,0.0038,0.1213,-0.0706,0.0002,0.4138,0.2069,0.3793,0.6883,0.4054,0.1561,-0.2071,0.155238233,-0.099950607,0.093932313,0.032617313,0.032068673,0.130813525,-0.131122737,-0.066975163,-0.150116482,0.003494932,-0.001582869,0.04809,0.068881023,0.163650534,0.062970746,0.061050224,0.17405717,0.101628947,0.116610888,0.251150469,0.085697166,0.199911161,0.045593209,0.076950526,0.123566771,0.165771565,0.102753029,0.199756572
pg33482-5,0.0145,0.0638,0.1153,0.0843,0.0154,0.0219,0.0361,0.0739,0.0449,0.0011,0.011,0.0107,0.0024,0.1328,-0.0046,0.0004,0.1724,0.2069,0.6207,0.7398,0.6608,0.1561,-0.2071,0.155238233,-0.099950607,0.093932313,0.032617313,0.032068673,0.130813525,-0.131122737,-0.066975163,-0.150116482,0.003494932,-0.001582869,0.04809,0.068881023,0.163650534,0.062970746,0.061050224,0.17405717,0.101628947,0.116610888,0.251150469,0.085697166,0.199911161,0.045593209,0.076950526,0.123566771,0.165771565,0.102753029,0.199756572
pg33482-4,0.0211,0.1488,0.229,0.0663,0.0184,0.0268,0.0312,0.0708,0.0457,0.0029,0.0102,0.0094,0.0034,0.1245,-0.0306,0,0.2069,0.069,0.7241,0.7155,0.6151,0.1561,-0.2071,0.155238233,-0.099950607,0.093932313,0.032617313,0.032068673,0.130813525,-0.131122737,-0.066975163,-0.150116482,0.003494932,-0.001582869,0.04809,0.068881023,0.163650534,0.062970746,0.061050224,0.17405717,0.101628947,0.116610888,0.251150469,0.085697166,0.199911161,0.045593209,0.076950526,0.123566771,0.165771565,0.102753029,0.199756572
pg33482-1,0.0148,0.1823,0.1461,0.0749,0.0189,0.0254,0.0304,0.0665,0.0465,0.0011,0.0128,0.0079,0.0022,0.1187,-0.0392,0.0003,0.2667,0.1667,0.5667,0.6396,0.5458,0.1561,-0.2071,0.155238233,-0.099950607,0.093932313,0.032617313,0.032068673,0.130813525,-0.131122737,-0.066975163,-0.150116482,0.003494932,-0.001582869,0.04809,0.068881023,0.163650534,0.062970746,0.061050224,0.17405717,0.101628947,0.116610888,0.251150469,0.085697166,0.199911161,0.045593209,0.076950526,0.123566771,0.165771565,0.102753029,0.199756572
pg33099-1,0.0101,0.4379,0.1896,0.0663,0.0239,0.0313,0.0382,0.0709,0.0407,0.0003,0.0043,0.0054,0.0014,0.1191,0.0318,0.0065,0.125,0.1563,0.7188,0.6194,0.3017,0.2447,-0.1115,-0.114671737,0.124775781,-0.026014156,-0.027067886,-0.012066793,-0.108494159,0.173715446,0.064316602,-0.02096276,-0.053530338,-0.007699897,0.05171,0.066442474,0.17671102,0.04373242,0.096649462,0.159118812,0.132895757,0.093150266,0.231299788,0.089953158,0.180502323,0.047649427,0.134531536,0.086816067,0.152757704,0.106557648,0.201232136
pg33099-3,0.0133,0.4411,0.1647,0.0908,0.0221,0.0281,0.0392,0.0754,0.0452,0,0.0055,0.005,0.0027,0.1251,-0.0523,0.0118,0.0938,0.1875,0.7188,0.7343,0.677,0.2447,-0.1115,-0.114671737,0.124775781,-0.026014156,-0.027067886,-0.012066793,-0.108494159,0.173715446,0.064316602,-0.02096276,-0.053530338,-0.007699897,0.05171,0.066442474,0.17671102,0.04373242,0.096649462,0.159118812,0.132895757,0.093150266,0.231299788,0.089953158,0.180502323,0.047649427,0.134531536,0.086816067,0.152757704,0.106557648,0.201232136
pg33099-2,0.0146,0.3928,0.1366,0.0851,0.0203,0.0318,0.0391,0.0655,0.045,0.0009,0.0038,0.007,0.0028,0.1163,-0.0459,0.0136,0.1212,0.303,0.5758,0.7186,0.56,0.2447,-0.1115,-0.114671737,0.124775781,-0.026014156,-0.027067886,-0.012066793,-0.108494159,0.173715446,0.064316602,-0.02096276,-0.053530338,-0.007699897,0.05171,0.066442474,0.17671102,0.04373242,0.096649462,0.159118812,0.132895757,0.093150266,0.231299788,0.089953158,0.180502323,0.047649427,0.134531536,0.086816067,0.152757704,0.106557648,0.201232136
pg33099-5,0.0142,0.4324,0.1264,0.0884,0.0241,0.0298,0.0311,0.0693,0.0474,0.0001,0.0048,0.0057,0.003,0.111,-0.0719,0.0125,0.2813,0.0938,0.625,0.7135,0.1637,0.2447,-0.1115,-0.114671737,0.124775781,-0.026014156,-0.027067886,-0.012066793,-0.108494159,0.173715446,0.064316602,-0.02096276,-0.053530338,-0.007699897,0.05171,0.066442474,0.17671102,0.04373242,0.096649462,0.159118812,0.132895757,0.093150266,0.231299788,0.089953158,0.180502323,0.047649427,0.134531536,0.086816067,0.152757704,0.106557648,0.201232136
pg33099-4,0.0111,0.4169,0.116,0.0821,0.0196,0.0344,0.0371,0.0599,0.0458,0.0005,0.0039,0.0077,0.002,0.1091,-0.0523,0.0109,0.1212,0.2727,0.6061,0.6978,0.5514,0.2447,-0.1115,-0.114671737,0.124775781,-0.026014156,-0.027067886,-0.012066793,-0.108494159,0.173715446,0.064316602,-0.02096276,-0.053530338,-0.007699897,0.05171,0.066442474,0.17671102,0.04373242,0.096649462,0.159118812,0.132895757,0.093150266,0.231299788,0.089953158,0.180502323,0.047649427,0.134531536,0.086816067,0.152757704,0.106557648,0.201232136
pg236-4,0.0155,0.5219,0.035,0.0715,0.0199,0.0276,0.0467,0.0623,0.0395,0.0008,0.0023,0.0031,0.0069,0.1152,-0.0234,0.0165,0.3793,0.2414,0.3793,0.799,0.3731,0.1962,-0.1221,0.189363895,-0.034468439,0.121936751,-0.020245572,-0.175267847,-0.185425159,-0.120326557,0.188602256,-0.015706242,0.051536914,-0.060231855,0.04212,0.089298366,0.126579562,0.064499716,0.21102311,0.107704363,0.140570765,0.084049496,0.176274621,0.177017633,0.100049055,0.068501683,0.16625851,0.083000743,0.081911072,0.080618609,0.242642693
pg236-3,0.0144,0.4169,0.0174,0.0627,0.0179,0.0287,0.0478,0.0603,0.04,0.0008,0.0032,0.0033,0.0066,0.1154,-0.0234,0.0145,0.2414,0.2414,0.5172,0.8043,0.4112,0.1962,-0.1221,0.189363895,-0.034468439,0.121936751,-0.020245572,-0.175267847,-0.185425159,-0.120326557,0.188602256,-0.015706242,0.051536914,-0.060231855,0.04212,0.089298366,0.126579562,0.064499716,0.21102311,0.107704363,0.140570765,0.084049496,0.176274621,0.177017633,0.100049055,0.068501683,0.16625851,0.083000743,0.081911072,0.080618609,0.242642693
pg236-6,0.0215,0.1394,0.0182,0.077,0.023,0.0232,0.0367,0.0588,0.0509,0.0005,0.0002,0.0058,0.0112,0.1019,-0.1398,0.0314,0.2414,0.1379,0.6207,0.8709,0.8013,0.1962,-0.1221,0.189363895,-0.034468439,0.121936751,-0.020245572,-0.175267847,-0.185425159,-0.120326557,0.188602256,-0.015706242,0.051536914,-0.060231855,0.04212,0.089298366,0.126579562,0.064499716,0.21102311,0.107704363,0.140570765,0.084049496,0.176274621,0.177017633,0.100049055,0.068501683,0.16625851,0.083000743,0.081911072,0.080618609,0.242642693
pg236-5,0.0103,0.5182,0.0482,0.0543,0.0225,0.0278,0.054,0.07,0.0313,0.0006,0.0028,0.0051,0.0085,0.1325,0.0571,0.0078,0.2667,0.1333,0.6,0.7258,0.6612,0.1962,-0.1221,0.189363895,-0.034468439,0.121936751,-0.020245572,-0.175267847,-0.185425159,-0.120326557,0.188602256,-0.015706242,0.051536914,-0.060231855,0.04212,0.089298366,0.126579562,0.064499716,0.21102311,0.107704363,0.140570765,0.084049496,0.176274621,0.177017633,0.100049055,0.068501683,0.16625851,0.083000743,0.081911072,0.080618609,0.242642693
pg236-2,0.0151,0.3516,0.0134,0.0691,0.0202,0.0245,0.0478,0.0614,0.0417,0.0008,0.0021,0.0057,0.0081,0.1178,-0.0515,0.0198,0.3077,0.1154,0.5769,0.8133,0.6403,0.1962,-0.1221,0.189363895,-0.034468439,0.121936751,-0.020245572,-0.175267847,-0.185425159,-0.120326557,0.188602256,-0.015706242,0.051536914,-0.060231855,0.04212,0.089298366,0.126579562,0.064499716,0.21102311,0.107704363,0.140570765,0.084049496,0.176274621,0.177017633,0.100049055,0.068501683,0.16625851,0.083000743,0.081911072,0.080618609,0.242642693
pg236-1,0.0176,0.4207,0.0165,0.07,0.0208,0.0244,0.0369,0.0533,0.0434,0.0022,0.0028,0.0071,0.0088,0.1023,-0.0867,0.023,0.2414,0.2069,0.5517,0.845,0.482,0.1962,-0.1221,0.189363895,-0.034468439,0.121936751,-0.020245572,-0.175267847,-0.185425159,-0.120326557,0.188602256,-0.015706242,0.051536914,-0.060231855,0.04212,0.089298366,0.126579562,0.064499716,0.21102311,0.107704363,0.140570765,0.084049496,0.176274621,0.177017633,0.100049055,0.068501683,0.16625851,0.083000743,0.081911072,0.080618609,0.242642693
pg31204-1,0.1029,0.1726,0.1698,0.0575,0.0109,0.0193,0.0321,0.0603,0.06,0.0019,0.0072,0.0005,0.0114,0.1021,-0.1864,0.0013,0.0526,0,0.9474,0.6787,0.5596,0.2692,-0.2793,-0.275213804,-0.179958109,-0.246353824,-0.056301857,0.281574284,-0.228326386,0.410327514,0.137823174,-0.17033417,0.326763178,0.490828203,0.04006,0.092782901,0.101778656,0.078743961,0.094191919,0.271314595,0.124414434,0.074074074,0.162699458,0.120472013,0.183170426,0.046908939,0.146850459,0.206236424,0.078634085,0.113057644,0.104670008
pg33878-1,0.0102,0.3441,0.2315,0.0518,0.0328,0.0273,0.0333,0.0668,0.0281,0.0011,0.0061,0,0.0023,0.1074,0.2295,0.0048,0.087,0.087,0.8261,0.5553,0.6806,0.2177,-0.2495,0.225092261,-0.09287013,0.06197774,0.19823956,-0.05078048,-0.06427766,-0.193456729,-0.023859302,-0.042832792,-0.017232469,0.060988381,0.05711,0.107756207,0.13761302,0.066898667,0.144208979,0.113470622,0.133960776,0.072055586,0.224036143,0.089902672,0.145374274,0.058930481,0.111441278,0.16695884,0.118889866,0.100150069,0.208352521
pg2097-1,0.0147,0.2192,0.0601,0.0804,0.0277,0.0263,0.0295,0.0635,0.0518,0.0002,0.001,0.0044,0.0026,0.0986,-0.0952,0.0187,0.1111,0.25,0.6389,0.6915,0.5501,0.1,-0.1646,-0.167933277,0.120074359,-0.046696984,-0.07090383,-0.018752293,-0.074692885,0.02700918,-0.056787744,0.206373373,0.0823101,0.005102176,0.06653,0.065001334,0.192467949,0.042204763,0.121137464,0.117081099,0.116289498,0.082875666,0.262942228,0.089514544,0.152073553,0.052360214,0.11706133,0.113965542,0.116357838,0.082715173,0.275951807
pg2097-4,0.016,0.2249,0.0644,0.0964,0.0263,0.0262,0.0293,0.0577,0.0521,0.0004,0.002,0.0022,0.0047,0.0916,-0.0932,0.0188,0.2571,0.1714,0.5714,0.7897,0.456,0.1,-0.1646,-0.167933277,0.120074359,-0.046696984,-0.07090383,-0.018752293,-0.074692885,0.02700918,-0.056787744,0.206373373,0.0823101,0.005102176,0.06653,0.065001334,0.192467949,0.042204763,0.121137464,0.117081099,0.116289498,0.082875666,0.262942228,0.089514544,0.152073553,0.052360214,0.11706133,0.113965542,0.116357838,0.082715173,0.275951807
pg2097-5,0.0103,0.2222,0.0044,0.0937,0.0273,0.0292,0.037,0.0664,0.0429,0.0009,0.0012,0.0021,0.0021,0.1076,0.0131,0.0067,0.1212,0.0909,0.7879,0.7909,0.4786,0.1,-0.1646,-0.167933277,0.120074359,-0.046696984,-0.07090383,-0.018752293,-0.074692885,0.02700918,-0.056787744,0.206373373,0.0823101,0.005102176,0.06653,0.065001334,0.192467949,0.042204763,0.121137464,0.117081099,0.116289498,0.082875666,0.262942228,0.089514544,0.152073553,0.052360214,0.11706133,0.113965542,0.116357838,0.082715173,0.275951807
pg2097-2,0.0152,0.2469,0.0511,0.0809,0.0228,0.0265,0.0278,0.0635,0.0509,0.0007,0.0014,0.0028,0.0076,0.0962,-0.1088,0.0183,0.1389,0.1111,0.75,0.7659,0.5424,0.1,-0.1646,-0.167933277,0.120074359,-0.046696984,-0.07090383,-0.018752293,-0.074692885,0.02700918,-0.056787744,0.206373373,0.0823101,0.005102176,0.06653,0.065001334,0.192467949,0.042204763,0.121137464,0.117081099,0.116289498,0.082875666,0.262942228,0.089514544,0.152073553,0.052360214,0.11706133,0.113965542,0.116357838,0.082715173,0.275951807
pg2097-3,0.0194,0.251,0.0238,0.0807,0.0201,0.0255,0.03,0.0655,0.0517,0.0006,0.0011,0.0019,0.006,0.0991,-0.11,0.0208,0.2162,0.2162,0.5676,0.7588,0.5782,0.1,-0.1646,-0.167933277,0.120074359,-0.046696984,-0.07090383,-0.018752293,-0.074692885,0.02700918,-0.056787744,0.206373373,0.0823101,0.005102176,0.06653,0.065001334,0.192467949,0.042204763,0.121137464,0.117081099,0.116289498,0.082875666,0.262942228,0.089514544,0.152073553,0.052360214,0.11706133,0.113965542,0.116357838,0.082715173,0.275951807
pg54-2,0.0296,0.3116,0.0462,0.06,0.0244,0.0185,0.0329,0.0555,0.0422,0.0019,0.0055,0.0027,0.0102,0.0985,-0.077,0.0308,0.1515,0.2424,0.6061,0.7135,0.6311,0.3477,-0.2538,-0.166716776,-0.101662356,-0.079804592,-0.000948275,0.042799186,0.045597049,0.191463189,-0.109790636,0.012258993,0.166804218,0.015572414,0.05594,0.056838124,0.132690061,0.113913139,0.129142634,0.134635265,0.074613626,0.109345732,0.248821419,0.084672978,0.138665629,0.079931853,0.164952914,0.124793378,0.104531731,0.067121312,0.235330206
pg54-1,0.0297,0.333,0.1035,0.0719,0.017,0.0201,0.039,0.0612,0.0407,0.0023,0.0073,0.0019,0.0085,0.1117,-0.0555,0.0286,0.125,0.2188,0.6563,0.7604,0.6506,0.3477,-0.2538,-0.166716776,-0.101662356,-0.079804592,-0.000948275,0.042799186,0.045597049,0.191463189,-0.109790636,0.012258993,0.166804218,0.015572414,0.05594,0.056838124,0.132690061,0.113913139,0.129142634,0.134635265,0.074613626,0.109345732,0.248821419,0.084672978,0.138665629,0.079931853,0.164952914,0.124793378,0.104531731,0.067121312,0.235330206
pg54-5,0.0237,0.1037,0.2051,0.0612,0.022,0.0189,0.0355,0.0567,0.038,0.0011,0.0073,0.003,0.007,0.1036,0.0029,0.0257,0.0313,0.2188,0.75,0.6613,0.5649,0.3477,-0.2538,-0.166716776,-0.101662356,-0.079804592,-0.000948275,0.042799186,0.045597049,0.191463189,-0.109790636,0.012258993,0.166804218,0.015572414,0.05594,0.056838124,0.132690061,0.113913139,0.129142634,0.134635265,0.074613626,0.109345732,0.248821419,0.084672978,0.138665629,0.079931853,0.164952914,0.124793378,0.104531731,0.067121312,0.235330206
pg54-4,0.0284,0.1881,0.0303,0.0627,0.0165,0.0181,0.0314,0.0568,0.0436,0.0012,0.0069,0.0017,0.0089,0.098,-0.0742,0.0341,0.2121,0.2424,0.5455,0.7188,0.5408,0.3477,-0.2538,-0.166716776,-0.101662356,-0.079804592,-0.000948275,0.042799186,0.045597049,0.191463189,-0.109790636,0.012258993,0.166804218,0.015572414,0.05594,0.056838124,0.132690061,0.113913139,0.129142634,0.134635265,0.074613626,0.109345732,0.248821419,0.084672978,0.138665629,0.079931853,0.164952914,0.124793378,0.104531731,0.067121312,0.235330206
pg54-3,0.0272,0.1879,0.056,0.0644,0.0266,0.0183,0.0347,0.0574,0.0397,0.0013,0.0063,0.0025,0.0071,0.1022,-0.0332,0.0294,0.125,0.3438,0.5313,0.6384,0.5597,0.3477,-0.2538,-0.166716776,-0.101662356,-0.079804592,-0.000948275,0.042799186,0.045597049,0.191463189,-0.109790636,0.012258993,0.166804218,0.015572414,0.05594,0.056838124,0.132690061,0.113913139,0.129142634,0.134635265,0.074613626,0.109345732,0.248821419,0.084672978,0.138665629,0.079931853,0.164952914,0.124793378,0.104531731,0.067121312,0.235330206
pg33759-7,0.02,0.4426,0.1307,0.0642,0.0275,0.0242,0.0287,0.0674,0.0477,0.0015,0.0028,0.0054,0.0025,0.1058,-0.0592,0.0148,0.1875,0.25,0.5625,0.6706,0.3518,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg33759-5,0.0161,0.4845,0.0955,0.0638,0.0231,0.0293,0.0291,0.0657,0.0493,0.0011,0.0012,0.0023,0.0028,0.0994,-0.0728,0.0124,0.2813,0.125,0.5938,0.6606,0.5826,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg33759-6,0.0149,0.4453,0.1406,0.0661,0.0271,0.0278,0.0309,0.0665,0.0468,0.0006,0.001,0.0028,0.0027,0.1018,-0.0332,0.011,0.2813,0.1875,0.5313,0.6687,0.6995,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg33759-3,0.0161,0.3922,0.1628,0.0783,0.0298,0.0263,0.0314,0.0645,0.0447,0.001,0.0008,0.0047,0.0034,0.1024,-0.0392,0.011,0.2188,0.25,0.5313,0.6697,0.446,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg33759-4,0.0195,0.3238,0.0082,0.0759,0.022,0.0262,0.0273,0.0677,0.0485,0.0014,0.0008,0.0052,0.0052,0.1024,-0.0873,0.0175,0.1875,0.2188,0.5938,0.6472,0.6024,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg33759-1,0.0219,0.3561,0.1314,0.0678,0.0243,0.0258,0.027,0.0589,0.0442,0.0021,0.002,0.0069,0.0015,0.0969,-0.0225,0.0181,0.0968,0.3226,0.5806,0.6136,0.5721,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg33759-2,0.0192,0.4089,0.1983,0.076,0.0299,0.0266,0.0308,0.062,0.0462,0.0013,0.0013,0.0054,0.0024,0.1008,-0.0467,0.0162,0.2188,0.2813,0.5,0.6746,0.336,0.1791,-0.1476,-0.127493436,0.09079762,-0.052052533,-0.050165247,0.173118786,0.054626774,0.062784017,-0.049190118,-0.056356834,-0.046069029,-0.002680431,0.05889,0.089888981,0.172405669,0.056764,0.114953915,0.150728614,0.102472228,0.109575132,0.203211459,0.083919549,0.175934533,0.09210949,0.115262464,0.112694995,0.139858465,0.083266425,0.196954078
pg209-5,0.0156,0.148,0.1438,0.1066,0.0275,0.0282,0.0267,0.0688,0.0361,0.0014,0.0043,0.0126,0.0105,0.114,-0.0452,0.0203,0.4688,0.2813,0.25,0.7827,0.3063,0.5,-0.275,0.111154751,-0.041912352,0.04456068,0.000177959,-0.003046426,0.109342552,-0.079474082,-0.005630853,-0.073194923,-0.061977306,0.027663956,0.04947,0.06647816,0.239918046,0.053420837,0.095053901,0.162624869,0.075380108,0.106359797,0.200764282,0.086810531,0.181907522,0.067424025,0.128359134,0.12079008,0.132630099,0.096098982,0.185979628
pg209-1,0.0134,0.1596,0.1649,0.088,0.0254,0.0293,0.0287,0.074,0.0357,0.0015,0.0069,0.0116,0.0069,0.1227,0.012,0.0157,0.3438,0.1875,0.4688,0.7299,0.2343,0.5,-0.275,0.111154751,-0.041912352,0.04456068,0.000177959,-0.003046426,0.109342552,-0.079474082,-0.005630853,-0.073194923,-0.061977306,0.027663956,0.04947,0.06647816,0.239918046,0.053420837,0.095053901,0.162624869,0.075380108,0.106359797,0.200764282,0.086810531,0.181907522,0.067424025,0.128359134,0.12079008,0.132630099,0.096098982,0.185979628
pg209-2,0.0196,0.1097,0.1422,0.1009,0.0222,0.0273,0.0272,0.0575,0.0412,0.0027,0.0074,0.0164,0.0098,0.1112,-0.086,0.023,0.129,0.129,0.7419,0.7684,0.5516,0.5,-0.275,0.111154751,-0.041912352,0.04456068,0.000177959,-0.003046426,0.109342552,-0.079474082,-0.005630853,-0.073194923,-0.061977306,0.027663956,0.04947,0.06647816,0.239918046,0.053420837,0.095053901,0.162624869,0.075380108,0.106359797,0.200764282,0.086810531,0.181907522,0.067424025,0.128359134,0.12079008,0.132630099,0.096098982,0.185979628
pg209-3,0.0093,0.1168,0.1137,0.0992,0.0275,0.031,0.0288,0.07,0.0287,0.0022,0.0068,0.0099,0.0064,0.1177,0.0952,0.0124,0.25,0.1563,0.5938,0.6782,0.2258,0.5,-0.275,0.111154751,-0.041912352,0.04456068,0.000177959,-0.003046426,0.109342552,-0.079474082,-0.005630853,-0.073194923,-0.061977306,0.027663956,0.04947,0.06647816,0.239918046,0.053420837,0.095053901,0.162624869,0.075380108,0.106359797,0.200764282,0.086810531,0.181907522,0.067424025,0.128359134,0.12079008,0.132630099,0.096098982,0.185979628
pg209-4,0.0168,0.1469,0.0592,0.1031,0.0269,0.0279,0.0273,0.0677,0.0351,0.0017,0.0055,0.0102,0.0109,0.1124,-0.0358,0.0202,0.1333,0.0333,0.8333,0.7607,0.2778,0.5,-0.275,0.111154751,-0.041912352,0.04456068,0.000177959,-0.003046426,0.109342552,-0.079474082,-0.005630853,-0.073194923,-0.061977306,0.027663956,0.04947,0.06647816,0.239918046,0.053420837,0.095053901,0.162624869,0.075380108,0.106359797,0.200764282,0.086810531,0.181907522,0.067424025,0.128359134,0.12079008,0.132630099,0.096098982,0.185979628
pg7200-1,0.0218,0.2107,0.0587,0.0804,0.0118,0.0236,0.0424,0.0582,0.0426,0.0025,0.0084,0.0086,0.0095,0.12,-0.0661,0.0164,0.2174,0.0435,0.7391,0.8001,0.444,0.3933,-0.2708,0.312617606,0.123499329,0.029022896,-0.155908816,-0.114356372,-0.077195834,-0.203419108,0.224418404,-0.023865022,-0.114813083,-0.091720774,0.03589,0.059737439,0.187839728,0.073693785,0.102707791,0.111556483,0.197751382,0.10967518,0.157038212,0.15113591,0.117478153,0.113158988,0.130165409,0.128024621,0.101749253,0.047294697,0.210992969
pg863-7,0.0273,0.2002,0.1577,0.0809,0.0232,0.0275,0.0261,0.0566,0.0483,0.0014,0.0009,0.0082,0.0112,0.0932,-0.1239,0.0246,0.3778,0.0667,0.5556,0.6845,0.459,0.2046,-0.1965,-0.078386732,0.102638962,-0.116164328,-0.083421375,0.131952226,-0.017871908,0.045532532,0.025860424,0.017066303,-0.027206104,-0.009961484,0.06013,0.075827069,0.168392031,0.104282294,0.119604852,0.102630705,0.123847369,0.089020114,0.216395564,0.125289894,0.145086206,0.093654027,0.141889549,0.08022016,0.123402284,0.091096919,0.199360961
pg863-2,0.0366,0.1758,0.0906,0.0956,0.017,0.0222,0.0262,0.0617,0.0572,0.0019,0.0015,0.0087,0.0143,0.1,-0.1928,0.0327,0.4222,0.0889,0.4889,0.7777,0.5003,0.2046,-0.1965,-0.078386732,0.102638962,-0.116164328,-0.083421375,0.131952226,-0.017871908,0.045532532,0.025860424,0.017066303,-0.027206104,-0.009961484,0.06013,0.075827069,0.168392031,0.104282294,0.119604852,0.102630705,0.123847369,0.089020114,0.216395564,0.125289894,0.145086206,0.093654027,0.141889549,0.08022016,0.123402284,0.091096919,0.199360961
